application_date,segment,branch_id,state,zone,case_count
01/10/17,2,,ASSAM,,0
02/10/17,2,,ASSAM,,0
03/10/17,2,,ASSAM,,140
04/10/17,2,,ASSAM,,197
05/10/17,2,,ASSAM,,341
06/10/17,2,,ASSAM,,257
07/10/17,2,,ASSAM,,295
08/10/17,2,,ASSAM,,118
09/10/17,2,,ASSAM,,236
10/10/17,2,,ASSAM,,618
11/10/17,2,,ASSAM,,544
12/10/17,2,,ASSAM,,462
13/10/17,2,,ASSAM,,464
14/10/17,2,,ASSAM,,357
15/10/17,2,,ASSAM,,92
16/10/17,2,,ASSAM,,500
17/10/17,2,,ASSAM,,497
18/10/17,2,,ASSAM,,359
19/10/17,2,,ASSAM,,149
20/10/17,2,,ASSAM,,336
21/10/17,2,,ASSAM,,353
22/10/17,2,,ASSAM,,280
23/10/17,2,,ASSAM,,461
24/10/17,2,,ASSAM,,647
25/10/17,2,,ASSAM,,702
26/10/17,2,,ASSAM,,608
27/10/17,2,,ASSAM,,484
28/10/17,2,,ASSAM,,175
29/10/17,2,,ASSAM,,56
30/10/17,2,,ASSAM,,8
31/10/17,2,,ASSAM,,52
01/11/17,2,,ASSAM,,98
02/11/17,2,,ASSAM,,92
03/11/17,2,,ASSAM,,393
04/11/17,2,,ASSAM,,397
05/11/17,2,,ASSAM,,180
06/11/17,2,,ASSAM,,495
07/11/17,2,,ASSAM,,590
08/11/17,2,,ASSAM,,697
09/11/17,2,,ASSAM,,585
10/11/17,2,,ASSAM,,513
11/11/17,2,,ASSAM,,495
12/11/17,2,,ASSAM,,112
13/11/17,2,,ASSAM,,501
14/11/17,2,,ASSAM,,505
15/11/17,2,,ASSAM,,491
16/11/17,2,,ASSAM,,692
17/11/17,2,,ASSAM,,584
18/11/17,2,,ASSAM,,539
19/11/17,2,,ASSAM,,211
20/11/17,2,,ASSAM,,524
21/11/17,2,,ASSAM,,455
22/11/17,2,,ASSAM,,621
23/11/17,2,,ASSAM,,497
24/11/17,2,,ASSAM,,549
25/11/17,2,,ASSAM,,509
26/11/17,2,,ASSAM,,302
27/11/17,2,,ASSAM,,293
28/11/17,2,,ASSAM,,63
29/11/17,2,,ASSAM,,0
30/11/17,2,,ASSAM,,39
01/12/17,2,,ASSAM,,97
02/12/17,2,,ASSAM,,183
03/12/17,2,,ASSAM,,174
04/12/17,2,,ASSAM,,275
05/12/17,2,,ASSAM,,272
06/12/17,2,,ASSAM,,602
07/12/17,2,,ASSAM,,554
08/12/17,2,,ASSAM,,525
09/12/17,2,,ASSAM,,465
10/12/17,2,,ASSAM,,224
11/12/17,2,,ASSAM,,650
12/12/17,2,,ASSAM,,693
13/12/17,2,,ASSAM,,929
14/12/17,2,,ASSAM,,865
15/12/17,2,,ASSAM,,897
16/12/17,2,,ASSAM,,839
17/12/17,2,,ASSAM,,199
18/12/17,2,,ASSAM,,929
19/12/17,2,,ASSAM,,924
20/12/17,2,,ASSAM,,871
21/12/17,2,,ASSAM,,941
22/12/17,2,,ASSAM,,849
23/12/17,2,,ASSAM,,972
24/12/17,2,,ASSAM,,358
25/12/17,2,,ASSAM,,378
26/12/17,2,,ASSAM,,702
27/12/17,2,,ASSAM,,638
28/12/17,2,,ASSAM,,391
29/12/17,2,,ASSAM,,294
30/12/17,2,,ASSAM,,170
31/12/17,2,,ASSAM,,33
01/01/18,2,,ASSAM,,123
02/01/18,2,,ASSAM,,502
03/01/18,2,,ASSAM,,782
04/01/18,2,,ASSAM,,1096
05/01/18,2,,ASSAM,,1068
06/01/18,2,,ASSAM,,1095
07/01/18,2,,ASSAM,,541
08/01/18,2,,ASSAM,,931
09/01/18,2,,ASSAM,,1006
10/01/18,2,,ASSAM,,974
11/01/18,2,,ASSAM,,1182
12/01/18,2,,ASSAM,,713
13/01/18,2,,ASSAM,,132
14/01/18,2,,ASSAM,,57
15/01/18,2,,ASSAM,,53
16/01/18,2,,ASSAM,,390
17/01/18,2,,ASSAM,,897
18/01/18,2,,ASSAM,,839
19/01/18,2,,ASSAM,,1040
20/01/18,2,,ASSAM,,1113
21/01/18,2,,ASSAM,,745
22/01/18,2,,ASSAM,,660
23/01/18,2,,ASSAM,,1204
24/01/18,2,,ASSAM,,975
25/01/18,2,,ASSAM,,1050
26/01/18,2,,ASSAM,,709
27/01/18,2,,ASSAM,,853
28/01/18,2,,ASSAM,,412
29/01/18,2,,ASSAM,,808
30/01/18,2,,ASSAM,,375
31/01/18,2,,ASSAM,,125
01/02/18,2,,ASSAM,,249
02/02/18,2,,ASSAM,,1001
03/02/18,2,,ASSAM,,905
04/02/18,2,,ASSAM,,559
05/02/18,2,,ASSAM,,1041
06/02/18,2,,ASSAM,,940
07/02/18,2,,ASSAM,,1066
08/02/18,2,,ASSAM,,1082
09/02/18,2,,ASSAM,,1312
10/02/18,2,,ASSAM,,1216
11/02/18,2,,ASSAM,,448
12/02/18,2,,ASSAM,,1034
13/02/18,2,,ASSAM,,1256
14/02/18,2,,ASSAM,,1043
15/02/18,2,,ASSAM,,1136
16/02/18,2,,ASSAM,,1370
17/02/18,2,,ASSAM,,1162
18/02/18,2,,ASSAM,,415
19/02/18,2,,ASSAM,,1041
20/02/18,2,,ASSAM,,292
21/02/18,2,,ASSAM,,1922
22/02/18,2,,ASSAM,,1340
23/02/18,2,,ASSAM,,1228
24/02/18,2,,ASSAM,,1107
25/02/18,2,,ASSAM,,850
26/02/18,2,,ASSAM,,645
27/02/18,2,,ASSAM,,161
28/02/18,2,,ASSAM,,0
01/03/18,2,,ASSAM,,171
02/03/18,2,,ASSAM,,285
03/03/18,2,,ASSAM,,464
04/03/18,2,,ASSAM,,611
05/03/18,2,,ASSAM,,820
06/03/18,2,,ASSAM,,1197
07/03/18,2,,ASSAM,,1140
08/03/18,2,,ASSAM,,954
09/03/18,2,,ASSAM,,1562
10/03/18,2,,ASSAM,,1373
11/03/18,2,,ASSAM,,922
12/03/18,2,,ASSAM,,1576
13/03/18,2,,ASSAM,,1293
14/03/18,2,,ASSAM,,1054
15/03/18,2,,ASSAM,,1564
16/03/18,2,,ASSAM,,1440
17/03/18,2,,ASSAM,,1388
18/03/18,2,,ASSAM,,1477
19/03/18,2,,ASSAM,,1397
20/03/18,2,,ASSAM,,1513
21/03/18,2,,ASSAM,,1436
22/03/18,2,,ASSAM,,1260
23/03/18,2,,ASSAM,,1454
24/03/18,2,,ASSAM,,1364
25/03/18,2,,ASSAM,,1048
26/03/18,2,,ASSAM,,1322
27/03/18,2,,ASSAM,,984
28/03/18,2,,ASSAM,,953
29/03/18,2,,ASSAM,,702
30/03/18,2,,ASSAM,,147
31/03/18,2,,ASSAM,,110
01/04/18,2,,ASSAM,,264
02/04/18,2,,ASSAM,,701
03/04/18,2,,ASSAM,,758
04/04/18,2,,ASSAM,,915
05/04/18,2,,ASSAM,,800
06/04/18,2,,ASSAM,,1205
07/04/18,2,,ASSAM,,838
08/04/18,2,,ASSAM,,785
09/04/18,2,,ASSAM,,1158
10/04/18,2,,ASSAM,,1019
11/04/18,2,,ASSAM,,1373
12/04/18,2,,ASSAM,,1282
13/04/18,2,,ASSAM,,798
14/04/18,2,,ASSAM,,222
15/04/18,2,,ASSAM,,110
16/04/18,2,,ASSAM,,345
17/04/18,2,,ASSAM,,795
18/04/18,2,,ASSAM,,1415
19/04/18,2,,ASSAM,,1584
20/04/18,2,,ASSAM,,1624
21/04/18,2,,ASSAM,,1798
22/04/18,2,,ASSAM,,1166
23/04/18,2,,ASSAM,,1862
24/04/18,2,,ASSAM,,2035
25/04/18,2,,ASSAM,,1826
26/04/18,2,,ASSAM,,1827
27/04/18,2,,ASSAM,,1588
28/04/18,2,,ASSAM,,425
29/04/18,2,,ASSAM,,34
30/04/18,2,,ASSAM,,37
01/05/18,2,,ASSAM,,215
02/05/18,2,,ASSAM,,627
03/05/18,2,,ASSAM,,961
04/05/18,2,,ASSAM,,989
05/05/18,2,,ASSAM,,927
06/05/18,2,,ASSAM,,647
07/05/18,2,,ASSAM,,949
08/05/18,2,,ASSAM,,988
09/05/18,2,,ASSAM,,1330
10/05/18,2,,ASSAM,,2061
11/05/18,2,,ASSAM,,1782
12/05/18,2,,ASSAM,,2110
13/05/18,2,,ASSAM,,1042
14/05/18,2,,ASSAM,,2188
15/05/18,2,,ASSAM,,1984
16/05/18,2,,ASSAM,,2098
17/05/18,2,,ASSAM,,2314
18/05/18,2,,ASSAM,,2542
19/05/18,2,,ASSAM,,2290
20/05/18,2,,ASSAM,,1689
21/05/18,2,,ASSAM,,1424
22/05/18,2,,ASSAM,,1547
23/05/18,2,,ASSAM,,1313
24/05/18,2,,ASSAM,,1401
25/05/18,2,,ASSAM,,1325
26/05/18,2,,ASSAM,,1063
27/05/18,2,,ASSAM,,1237
28/05/18,2,,ASSAM,,655
29/05/18,2,,ASSAM,,382
30/05/18,2,,ASSAM,,114
31/05/18,2,,ASSAM,,100
01/06/18,2,,ASSAM,,501
02/06/18,2,,ASSAM,,974
03/06/18,2,,ASSAM,,509
04/06/18,2,,ASSAM,,1627
05/06/18,2,,ASSAM,,1143
06/06/18,2,,ASSAM,,1393
07/06/18,2,,ASSAM,,1399
08/06/18,2,,ASSAM,,1523
09/06/18,2,,ASSAM,,1711
10/06/18,2,,ASSAM,,804
11/06/18,2,,ASSAM,,1966
12/06/18,2,,ASSAM,,2011
13/06/18,2,,ASSAM,,1998
14/06/18,2,,ASSAM,,1909
15/06/18,2,,ASSAM,,1872
16/06/18,2,,ASSAM,,1761
17/06/18,2,,ASSAM,,1450
18/06/18,2,,ASSAM,,1416
19/06/18,2,,ASSAM,,1932
20/06/18,2,,ASSAM,,1852
21/06/18,2,,ASSAM,,2257
22/06/18,2,,ASSAM,,2314
23/06/18,2,,ASSAM,,1816
24/06/18,2,,ASSAM,,1539
25/06/18,2,,ASSAM,,1605
26/06/18,2,,ASSAM,,1880
27/06/18,2,,ASSAM,,1531
28/06/18,2,,ASSAM,,612
29/06/18,2,,ASSAM,,171
30/06/18,2,,ASSAM,,52
01/07/18,2,,ASSAM,,228
02/07/18,2,,ASSAM,,599
03/07/18,2,,ASSAM,,861
04/07/18,2,,ASSAM,,977
05/07/18,2,,ASSAM,,763
06/07/18,2,,ASSAM,,1305
07/07/18,2,,ASSAM,,1042
08/07/18,2,,ASSAM,,828
09/07/18,2,,ASSAM,,1129
10/07/18,2,,ASSAM,,1414
11/07/18,2,,ASSAM,,1351
12/07/18,2,,ASSAM,,1812
13/07/18,2,,ASSAM,,1557
14/07/18,2,,ASSAM,,1808
15/07/18,2,,ASSAM,,487
16/07/18,2,,ASSAM,,2180
17/07/18,2,,ASSAM,,1944
18/07/18,2,,ASSAM,,1672
19/07/18,2,,ASSAM,,2251
20/07/18,2,,ASSAM,,1814
21/07/18,2,,ASSAM,,2138
22/07/18,2,,ASSAM,,722
23/07/18,2,,ASSAM,,1521
24/07/18,2,,ASSAM,,1482
25/07/18,2,,ASSAM,,1993
26/07/18,2,,ASSAM,,1630
27/07/18,2,,ASSAM,,1772
28/07/18,2,,ASSAM,,1349
29/07/18,2,,ASSAM,,281
30/07/18,2,,ASSAM,,50
31/07/18,2,,ASSAM,,8
01/08/18,2,,ASSAM,,361
02/08/18,2,,ASSAM,,461
03/08/18,2,,ASSAM,,641
04/08/18,2,,ASSAM,,869
05/08/18,2,,ASSAM,,575
06/08/18,2,,ASSAM,,932
07/08/18,2,,ASSAM,,844
08/08/18,2,,ASSAM,,906
09/08/18,2,,ASSAM,,797
10/08/18,2,,ASSAM,,1381
11/08/18,2,,ASSAM,,120
12/08/18,2,,ASSAM,,850
13/08/18,2,,ASSAM,,2786
14/08/18,2,,ASSAM,,2154
15/08/18,2,,ASSAM,,498
16/08/18,2,,ASSAM,,2203
17/08/18,2,,ASSAM,,2505
18/08/18,2,,ASSAM,,2329
19/08/18,2,,ASSAM,,725
20/08/18,2,,ASSAM,,2616
21/08/18,2,,ASSAM,,2308
22/08/18,2,,ASSAM,,1908
23/08/18,2,,ASSAM,,1844
24/08/18,2,,ASSAM,,1956
25/08/18,2,,ASSAM,,1833
26/08/18,2,,ASSAM,,924
27/08/18,2,,ASSAM,,1803
28/08/18,2,,ASSAM,,1785
29/08/18,2,,ASSAM,,1705
30/08/18,2,,ASSAM,,1097
31/08/18,2,,ASSAM,,156
01/09/18,2,,ASSAM,,619
02/09/18,2,,ASSAM,,489
03/09/18,2,,ASSAM,,642
04/09/18,2,,ASSAM,,730
05/09/18,2,,ASSAM,,706
06/09/18,2,,ASSAM,,822
07/09/18,2,,ASSAM,,971
08/09/18,2,,ASSAM,,926
09/09/18,2,,ASSAM,,857
10/09/18,2,,ASSAM,,1352
11/09/18,2,,ASSAM,,1901
12/09/18,2,,ASSAM,,1628
13/09/18,2,,ASSAM,,2403
14/09/18,2,,ASSAM,,2486
15/09/18,2,,ASSAM,,2364
16/09/18,2,,ASSAM,,562
17/09/18,2,,ASSAM,,1702
18/09/18,2,,ASSAM,,2238
19/09/18,2,,ASSAM,,2257
20/09/18,2,,ASSAM,,2601
21/09/18,2,,ASSAM,,2594
22/09/18,2,,ASSAM,,2461
23/09/18,2,,ASSAM,,903
24/09/18,2,,ASSAM,,2617
25/09/18,2,,ASSAM,,2055
26/09/18,2,,ASSAM,,2420
27/09/18,2,,ASSAM,,2116
28/09/18,2,,ASSAM,,1736
29/09/18,2,,ASSAM,,195
30/09/18,2,,ASSAM,,41
01/10/18,2,,ASSAM,,495
02/10/18,2,,ASSAM,,417
03/10/18,2,,ASSAM,,558
04/10/18,2,,ASSAM,,835
05/10/18,2,,ASSAM,,734
06/10/18,2,,ASSAM,,833
07/10/18,2,,ASSAM,,824
08/10/18,2,,ASSAM,,1047
09/10/18,2,,ASSAM,,1138
10/10/18,2,,ASSAM,,1588
11/10/18,2,,ASSAM,,2653
12/10/18,2,,ASSAM,,2189
13/10/18,2,,ASSAM,,2341
14/10/18,2,,ASSAM,,1432
15/10/18,2,,ASSAM,,2657
16/10/18,2,,ASSAM,,1092
17/10/18,2,,ASSAM,,126
18/10/18,2,,ASSAM,,74
19/10/18,2,,ASSAM,,50
20/10/18,2,,ASSAM,,311
21/10/18,2,,ASSAM,,236
22/10/18,2,,ASSAM,,1618
23/10/18,2,,ASSAM,,1330
24/10/18,2,,ASSAM,,2247
25/10/18,2,,ASSAM,,2302
26/10/18,2,,ASSAM,,2532
27/10/18,2,,ASSAM,,2469
28/10/18,2,,ASSAM,,1924
29/10/18,2,,ASSAM,,1478
30/10/18,2,,ASSAM,,211
31/10/18,2,,ASSAM,,30
01/11/18,2,,ASSAM,,363
02/11/18,2,,ASSAM,,387
03/11/18,2,,ASSAM,,387
04/11/18,2,,ASSAM,,338
05/11/18,2,,ASSAM,,260
06/11/18,2,,ASSAM,,161
07/11/18,2,,ASSAM,,247
08/11/18,2,,ASSAM,,486
09/11/18,2,,ASSAM,,662
10/11/18,2,,ASSAM,,1030
11/11/18,2,,ASSAM,,420
12/11/18,2,,ASSAM,,2174
13/11/18,2,,ASSAM,,2653
14/11/18,2,,ASSAM,,2636
15/11/18,2,,ASSAM,,2448
16/11/18,2,,ASSAM,,2304
17/11/18,2,,ASSAM,,2723
18/11/18,2,,ASSAM,,558
19/11/18,2,,ASSAM,,2300
20/11/18,2,,ASSAM,,2300
21/11/18,2,,ASSAM,,2355
22/11/18,2,,ASSAM,,2051
23/11/18,2,,ASSAM,,2142
24/11/18,2,,ASSAM,,1996
25/11/18,2,,ASSAM,,1238
26/11/18,2,,ASSAM,,2257
27/11/18,2,,ASSAM,,2307
28/11/18,2,,ASSAM,,1037
29/11/18,2,,ASSAM,,215
30/11/18,2,,ASSAM,,39
01/12/18,2,,ASSAM,,170
02/12/18,2,,ASSAM,,227
03/12/18,2,,ASSAM,,254
04/12/18,2,,ASSAM,,254
05/12/18,2,,ASSAM,,109
06/12/18,2,,ASSAM,,211
07/12/18,2,,ASSAM,,335
08/12/18,2,,ASSAM,,387
09/12/18,2,,ASSAM,,229
10/12/18,2,,ASSAM,,610
11/12/18,2,,ASSAM,,1721
12/12/18,2,,ASSAM,,1782
13/12/18,2,,ASSAM,,2127
14/12/18,2,,ASSAM,,1948
15/12/18,2,,ASSAM,,2304
16/12/18,2,,ASSAM,,598
17/12/18,2,,ASSAM,,2658
18/12/18,2,,ASSAM,,2061
19/12/18,2,,ASSAM,,2574
20/12/18,2,,ASSAM,,2562
21/12/18,2,,ASSAM,,2678
22/12/18,2,,ASSAM,,2859
23/12/18,2,,ASSAM,,1093
24/12/18,2,,ASSAM,,2037
25/12/18,2,,ASSAM,,1257
26/12/18,2,,ASSAM,,1731
27/12/18,2,,ASSAM,,1634
28/12/18,2,,ASSAM,,1031
29/12/18,2,,ASSAM,,515
30/12/18,2,,ASSAM,,76
31/12/18,2,,ASSAM,,103
01/01/19,2,,ASSAM,,65
02/01/19,2,,ASSAM,,206
03/01/19,2,,ASSAM,,306
04/01/19,2,,ASSAM,,339
05/01/19,2,,ASSAM,,232
06/01/19,2,,ASSAM,,301
07/01/19,2,,ASSAM,,324
08/01/19,2,,ASSAM,,362
09/01/19,2,,ASSAM,,466
10/01/19,2,,ASSAM,,563
11/01/19,2,,ASSAM,,1440
12/01/19,2,,ASSAM,,1504
13/01/19,2,,ASSAM,,486
14/01/19,2,,ASSAM,,462
15/01/19,2,,ASSAM,,125
16/01/19,2,,ASSAM,,968
17/01/19,2,,ASSAM,,1746
18/01/19,2,,ASSAM,,2243
19/01/19,2,,ASSAM,,2372
20/01/19,2,,ASSAM,,975
21/01/19,2,,ASSAM,,2735
22/01/19,2,,ASSAM,,3208
23/01/19,2,,ASSAM,,2035
24/01/19,2,,ASSAM,,1937
25/01/19,2,,ASSAM,,1891
26/01/19,2,,ASSAM,,892
27/01/19,2,,ASSAM,,1223
28/01/19,2,,ASSAM,,1490
29/01/19,2,,ASSAM,,1275
30/01/19,2,,ASSAM,,628
31/01/19,2,,ASSAM,,82
01/02/19,2,,ASSAM,,272
02/02/19,2,,ASSAM,,180
03/02/19,2,,ASSAM,,77
04/02/19,2,,ASSAM,,136
05/02/19,2,,ASSAM,,166
06/02/19,2,,ASSAM,,144
07/02/19,2,,ASSAM,,189
08/02/19,2,,ASSAM,,229
09/02/19,2,,ASSAM,,171
10/02/19,2,,ASSAM,,149
11/02/19,2,,ASSAM,,998
12/02/19,2,,ASSAM,,804
13/02/19,2,,ASSAM,,1724
14/02/19,2,,ASSAM,,1853
15/02/19,2,,ASSAM,,1784
16/02/19,2,,ASSAM,,1638
17/02/19,2,,ASSAM,,515
18/02/19,2,,ASSAM,,1643
19/02/19,2,,ASSAM,,1568
20/02/19,2,,ASSAM,,1610
21/02/19,2,,ASSAM,,1784
22/02/19,2,,ASSAM,,1690
23/02/19,2,,ASSAM,,1767
24/02/19,2,,ASSAM,,896
25/02/19,2,,ASSAM,,1678
26/02/19,2,,ASSAM,,1679
27/02/19,2,,ASSAM,,792
28/02/19,2,,ASSAM,,70
01/03/19,2,,ASSAM,,133
02/03/19,2,,ASSAM,,102
03/03/19,2,,ASSAM,,88
04/03/19,2,,ASSAM,,74
05/03/19,2,,ASSAM,,58
06/03/19,2,,ASSAM,,111
07/03/19,2,,ASSAM,,173
08/03/19,2,,ASSAM,,196
09/03/19,2,,ASSAM,,212
10/03/19,2,,ASSAM,,171
11/03/19,2,,ASSAM,,699
12/03/19,2,,ASSAM,,1164
13/03/19,2,,ASSAM,,1181
14/03/19,2,,ASSAM,,1753
15/03/19,2,,ASSAM,,1961
16/03/19,2,,ASSAM,,1702
17/03/19,2,,ASSAM,,559
18/03/19,2,,ASSAM,,1972
19/03/19,2,,ASSAM,,2183
20/03/19,2,,ASSAM,,1867
21/03/19,2,,ASSAM,,305
22/03/19,2,,ASSAM,,1214
23/03/19,2,,ASSAM,,1658
24/03/19,2,,ASSAM,,1647
25/03/19,2,,ASSAM,,1561
26/03/19,2,,ASSAM,,1476
27/03/19,2,,ASSAM,,1351
28/03/19,2,,ASSAM,,1460
29/03/19,2,,ASSAM,,1719
30/03/19,2,,ASSAM,,766
31/03/19,2,,ASSAM,,135
01/04/19,2,,ASSAM,,59
02/04/19,2,,ASSAM,,7
03/04/19,2,,ASSAM,,59
04/04/19,2,,ASSAM,,41
05/04/19,2,,ASSAM,,94
06/04/19,2,,ASSAM,,109
07/04/19,2,,ASSAM,,74
08/04/19,2,,ASSAM,,131
09/04/19,2,,ASSAM,,96
10/04/19,2,,ASSAM,,130
11/04/19,2,,ASSAM,,172
12/04/19,2,,ASSAM,,353
13/04/19,2,,ASSAM,,228
14/04/19,2,,ASSAM,,12
15/04/19,2,,ASSAM,,24
16/04/19,2,,ASSAM,,222
17/04/19,2,,ASSAM,,540
18/04/19,2,,ASSAM,,800
19/04/19,2,,ASSAM,,1141
20/04/19,2,,ASSAM,,1140
21/04/19,2,,ASSAM,,687
22/04/19,2,,ASSAM,,1210
23/04/19,2,,ASSAM,,998
24/04/19,2,,ASSAM,,1524
25/04/19,2,,ASSAM,,1418
26/04/19,2,,ASSAM,,1240
27/04/19,2,,ASSAM,,1073
28/04/19,2,,ASSAM,,636
29/04/19,2,,ASSAM,,359
30/04/19,2,,ASSAM,,28
01/05/19,2,,ASSAM,,61
02/05/19,2,,ASSAM,,40
03/05/19,2,,ASSAM,,11
04/05/19,2,,ASSAM,,4
05/05/19,2,,ASSAM,,15
06/05/19,2,,ASSAM,,12
07/05/19,2,,ASSAM,,0
08/05/19,2,,ASSAM,,28
09/05/19,2,,ASSAM,,26
10/05/19,2,,ASSAM,,84
11/05/19,2,,ASSAM,,332
12/05/19,2,,ASSAM,,319
13/05/19,2,,ASSAM,,918
14/05/19,2,,ASSAM,,1230
15/05/19,2,,ASSAM,,1413
16/05/19,2,,ASSAM,,1287
17/05/19,2,,ASSAM,,1419
18/05/19,2,,ASSAM,,1216
19/05/19,2,,ASSAM,,308
20/05/19,2,,ASSAM,,1264
21/05/19,2,,ASSAM,,1389
22/05/19,2,,ASSAM,,1679
23/05/19,2,,ASSAM,,1312
24/05/19,2,,ASSAM,,1467
25/05/19,2,,ASSAM,,958
26/05/19,2,,ASSAM,,504
27/05/19,2,,ASSAM,,1132
28/05/19,2,,ASSAM,,1475
29/05/19,2,,ASSAM,,1073
30/05/19,2,,ASSAM,,653
31/05/19,2,,ASSAM,,78
01/06/19,2,,ASSAM,,97
02/06/19,2,,ASSAM,,17
03/06/19,2,,ASSAM,,60
04/06/19,2,,ASSAM,,18
05/06/19,2,,ASSAM,,16
06/06/19,2,,ASSAM,,9
07/06/19,2,,ASSAM,,56
08/06/19,2,,ASSAM,,61
09/06/19,2,,ASSAM,,65
10/06/19,2,,ASSAM,,46
11/06/19,2,,ASSAM,,375
12/06/19,2,,ASSAM,,807
13/06/19,2,,ASSAM,,1176
14/06/19,2,,ASSAM,,1338
15/06/19,2,,ASSAM,,1143
16/06/19,2,,ASSAM,,548
17/06/19,2,,ASSAM,,1904
18/06/19,2,,ASSAM,,1577
19/06/19,2,,ASSAM,,1634
20/06/19,2,,ASSAM,,1289
21/06/19,2,,ASSAM,,1181
22/06/19,2,,ASSAM,,1206
23/06/19,2,,ASSAM,,216
24/06/19,2,,ASSAM,,1210
25/06/19,2,,ASSAM,,1376
26/06/19,2,,ASSAM,,1403
27/06/19,2,,ASSAM,,1251
28/06/19,2,,ASSAM,,825
29/06/19,2,,ASSAM,,232
30/06/19,2,,ASSAM,,20
01/07/19,2,,ASSAM,,142
02/07/19,2,,ASSAM,,54
03/07/19,2,,ASSAM,,36
04/07/19,2,,ASSAM,,83
05/07/19,2,,ASSAM,,110
06/07/19,2,,ASSAM,,47
07/07/19,2,,ASSAM,,46
08/07/19,2,,ASSAM,,33
09/07/19,2,,ASSAM,,25
10/07/19,2,,ASSAM,,79
11/07/19,2,,ASSAM,,294
12/07/19,2,,ASSAM,,859
13/07/19,2,,ASSAM,,854
14/07/19,2,,ASSAM,,263
15/07/19,2,,ASSAM,,1182
16/07/19,2,,ASSAM,,1303
17/07/19,2,,ASSAM,,1495
18/07/19,2,,ASSAM,,1553
19/07/19,2,,ASSAM,,1383
20/07/19,2,,ASSAM,,986
21/07/19,2,,ASSAM,,295
22/07/19,2,,ASSAM,,1204
23/07/19,2,,ASSAM,,1254
01/04/17,2,,BIHAR,,0
02/04/17,2,,BIHAR,,0
03/04/17,2,,BIHAR,,0
04/04/17,2,,BIHAR,,0
05/04/17,2,,BIHAR,,0
06/04/17,2,,BIHAR,,0
07/04/17,2,,BIHAR,,0
08/04/17,2,,BIHAR,,0
09/04/17,2,,BIHAR,,0
10/04/17,2,,BIHAR,,0
11/04/17,2,,BIHAR,,0
12/04/17,2,,BIHAR,,0
13/04/17,2,,BIHAR,,0
14/04/17,2,,BIHAR,,0
15/04/17,2,,BIHAR,,0
16/04/17,2,,BIHAR,,0
17/04/17,2,,BIHAR,,0
18/04/17,2,,BIHAR,,0
19/04/17,2,,BIHAR,,0
20/04/17,2,,BIHAR,,0
21/04/17,2,,BIHAR,,0
22/04/17,2,,BIHAR,,0
23/04/17,2,,BIHAR,,0
24/04/17,2,,BIHAR,,0
25/04/17,2,,BIHAR,,0
26/04/17,2,,BIHAR,,0
27/04/17,2,,BIHAR,,0
28/04/17,2,,BIHAR,,0
29/04/17,2,,BIHAR,,0
30/04/17,2,,BIHAR,,0
01/05/17,2,,BIHAR,,0
02/05/17,2,,BIHAR,,0
03/05/17,2,,BIHAR,,0
04/05/17,2,,BIHAR,,0
05/05/17,2,,BIHAR,,0
06/05/17,2,,BIHAR,,0
07/05/17,2,,BIHAR,,0
08/05/17,2,,BIHAR,,0
09/05/17,2,,BIHAR,,0
10/05/17,2,,BIHAR,,0
11/05/17,2,,BIHAR,,0
12/05/17,2,,BIHAR,,0
13/05/17,2,,BIHAR,,0
14/05/17,2,,BIHAR,,0
15/05/17,2,,BIHAR,,0
16/05/17,2,,BIHAR,,0
17/05/17,2,,BIHAR,,0
18/05/17,2,,BIHAR,,0
19/05/17,2,,BIHAR,,0
20/05/17,2,,BIHAR,,0
21/05/17,2,,BIHAR,,0
22/05/17,2,,BIHAR,,0
23/05/17,2,,BIHAR,,0
24/05/17,2,,BIHAR,,0
25/05/17,2,,BIHAR,,0
26/05/17,2,,BIHAR,,0
27/05/17,2,,BIHAR,,0
28/05/17,2,,BIHAR,,0
29/05/17,2,,BIHAR,,0
30/05/17,2,,BIHAR,,0
31/05/17,2,,BIHAR,,0
01/06/17,2,,BIHAR,,0
02/06/17,2,,BIHAR,,0
03/06/17,2,,BIHAR,,0
04/06/17,2,,BIHAR,,0
05/06/17,2,,BIHAR,,0
06/06/17,2,,BIHAR,,0
07/06/17,2,,BIHAR,,0
08/06/17,2,,BIHAR,,0
09/06/17,2,,BIHAR,,0
10/06/17,2,,BIHAR,,0
11/06/17,2,,BIHAR,,0
12/06/17,2,,BIHAR,,0
13/06/17,2,,BIHAR,,0
14/06/17,2,,BIHAR,,0
15/06/17,2,,BIHAR,,0
16/06/17,2,,BIHAR,,0
17/06/17,2,,BIHAR,,0
18/06/17,2,,BIHAR,,0
19/06/17,2,,BIHAR,,0
20/06/17,2,,BIHAR,,0
21/06/17,2,,BIHAR,,0
22/06/17,2,,BIHAR,,0
23/06/17,2,,BIHAR,,0
24/06/17,2,,BIHAR,,0
25/06/17,2,,BIHAR,,0
26/06/17,2,,BIHAR,,0
27/06/17,2,,BIHAR,,0
28/06/17,2,,BIHAR,,0
29/06/17,2,,BIHAR,,0
30/06/17,2,,BIHAR,,0
01/07/17,2,,BIHAR,,0
02/07/17,2,,BIHAR,,0
03/07/17,2,,BIHAR,,0
04/07/17,2,,BIHAR,,0
05/07/17,2,,BIHAR,,0
06/07/17,2,,BIHAR,,0
07/07/17,2,,BIHAR,,0
08/07/17,2,,BIHAR,,0
